text,label,clean_text,url_count,dot_count,has_at_symbol,urgency_flag,threat_flag,suspicious_domain_flag,caps_word_count,digit_count,special_char_count
ಎಚ್‌ಡಿಎಫ್‌ಸಿ ಬ್ಯಾಂಕ್: ನಿಮ್ಮ ಖಾತೆ ಲಾಕ್ ಆಗುತ್ತದೆ. ವೆರಿಫೈ ಮಾಡಿ,1,ಎಚ್‌ಡಿಎಫ್‌ಸಿ ಬ್ಯಾಂಕ್: ನಿಮ್ಮ ಖಾತೆ ಲಾಕ್ ಆಗುತ್ತದೆ. ವೆರಿಫೈ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आपका आधार कार्ड अपडेट की जरूरत है। लिंक पर जाएं,1,आपका आधार कार्ड अपडेट की जरूरत है। लिंक पर जाएं,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಪರೀಕ್ಷೆ ಫಲಿತಾಂಶ ನಾಳೆ,0,ಪರೀಕ್ಷೆ ಫಲಿತಾಂಶ ನಾಳೆ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
فون پے: آپ کو 10000 روپے کیش بیک۔ لنک پر کلک کریں,1,فون پے: آپ کو 10000 روپے کیش بیک۔ لنک پر کلک کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
آپ کا پاسپورٹ منسوخ ہو جائے گا۔ تجدید کریں,1,آپ کا پاسپورٹ منسوخ ہو جائے گا۔ تجدید کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
హాస్పిటల్‌కు వెళ్లాలి,0,హాస్పిటల్‌కు వెళ్లాలి,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks for the help yesterday,0,thanks for the help yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFC Bank: Verify your account to avoid blocking,1,hdfc bank: verify your account to avoid blocking,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
वीज बिल 15 तारखेला भरायचं,0,वीज बिल 15 तारखेला भरायचं,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ଆଇସିଆଇସିଆଇ: କାର୍ଡ ବ୍ଲକ ହେବ। ରି-ଆକ୍ଟିଭେଟ କରନ୍ତୁ,1,ଆଇସିଆଇସିଆଇ: କାର୍ଡ ବ୍ଲକ ହେବ। ରି-ଆକ୍ଟିଭେଟ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
বিদ্যুৎ বিল 15 তাৰিখে দিব লাগিব,0,বিদ্যুৎ বিল 15 তাৰিখে দিব লাগিব,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
नेटफ्लिक्स: पेमेंट फेल हुआ। बिलिंग जानकारी अपडेट करें,1,नेटफ्लिक्स: पेमेंट फेल हुआ। बिलिंग जानकारी अपडेट करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
পেটিএম: আপোনাৰ ৱালেটত 500 টকা বোনাছ। ক্লেইম কৰক,1,পেটিএম: আপোনাৰ ৱালেটত 500 টকা বোনাছ। ক্লেইম কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
আজি ৰাতি ৰেষ্টুৰেণ্টত লগ হ'ম,0,আজি ৰাতি ৰেষ্টুৰেণ্টত লগ হ'ম,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ. ಇಲ್ಲಿ ಕ್ಲಿಕ್ ಮಾಡಿ,1,ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ. ಇಲ್ಲಿ ಕ್ಲಿಕ್ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Package delivered at your doorstep,0,package delivered at your doorstep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଅଭିନନ୍ଦନ! ଆପଣ 50000 ଟଙ୍କା ଜିତିଛନ୍ତି। ବର୍ତ୍ତମାନ ଦାବି କରନ୍ତୁ,1,ଅଭିନନ୍ଦନ! ଆପଣ 50000 ଟଙ୍କା ଜିତିଛନ୍ତି। ବର୍ତ୍ତମାନ ଦାବି କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Conference registration successful. Admit card sent via email,0,conference registration successful. admit card sent via email,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
بس ٹکٹ بک کر لیا,0,بس ٹکٹ بک کر لیا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
জন্মদিনের শুভেচ্ছা! ভালো থেকো,0,জন্মদিনের শুভেচ্ছা! ভালো থেকো,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
